Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Pclass_Age,Pclass_SibSp,Pclass_Parch,Pclass_Fare,Pclass_Sex_female,Pclass_Sex_male,Pclass_Embarked_C,Pclass_Embarked_Q,Pclass_Embarked_S,Age_SibSp,Age_Parch,Age_Fare,Age_Sex_female,Age_Sex_male,Age_Embarked_C,Age_Embarked_Q,Age_Embarked_S,SibSp_Parch,SibSp_Fare,SibSp_Sex_female,SibSp_Sex_male,SibSp_Embarked_C,SibSp_Embarked_Q,SibSp_Embarked_S,Parch_Fare,Parch_Sex_female,Parch_Sex_male,Parch_Embarked_C,Parch_Embarked_Q,Parch_Embarked_S,Fare_Sex_female,Fare_Sex_male,Fare_Embarked_C,Fare_Embarked_Q,Fare_Embarked_S,Sex_female_Sex_male,Sex_female_Embarked_C,Sex_female_Embarked_Q,Sex_female_Embarked_S,Sex_male_Embarked_C,Sex_male_Embarked_Q,Sex_male_Embarked_S,Embarked_C_Embarked_Q,Embarked_C_Embarked_S,Embarked_Q_Embarked_S
1.0,30.0,0.0,0.0,86.5,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,86.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2595.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,0.0,0.0,86.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.0,0.0,0.0,512.3292,1.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,512.3292,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17931.522,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.3292,0.0,512.3292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,50.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,2.0,52.0,2.0,0.0,0.0,0.0,2.0,0.0,50.0,1300.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.75,0.0,1.0,0.0,1.0,0.0,84.0,0.0,0.0,23.25,0.0,3.0,0.0,3.0,0.0,0.0,0.0,217.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,3.0,4.0,2.0,31.3875,0.0,1.0,0.0,0.0,1.0,9.0,12.0,6.0,94.1625,0.0,3.0,0.0,0.0,3.0,12.0,6.0,94.1625,0.0,3.0,0.0,0.0,3.0,8.0,125.55,0.0,4.0,0.0,0.0,4.0,62.775,0.0,2.0,0.0,0.0,2.0,0.0,31.3875,0.0,0.0,31.3875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,52.0,1.0,1.0,79.65,0.0,1.0,0.0,0.0,1.0,52.0,1.0,1.0,79.65,0.0,1.0,0.0,0.0,1.0,52.0,52.0,4141.8,0.0,52.0,0.0,0.0,52.0,1.0,79.65,0.0,1.0,0.0,0.0,1.0,79.65,0.0,1.0,0.0,0.0,1.0,0.0,79.65,0.0,0.0,79.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.75,1.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,23.25,3.0,0.0,0.0,3.0,0.0,0.0,0.0,217.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,36.0,0.0,0.0,10.5,0.0,1.0,0.0,0.0,1.0,72.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,378.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,16.0,4.0,1.0,39.6875,0.0,1.0,0.0,0.0,1.0,48.0,12.0,3.0,119.0625,0.0,3.0,0.0,0.0,3.0,64.0,16.0,635.0,0.0,16.0,0.0,0.0,16.0,4.0,158.75,0.0,4.0,0.0,0.0,4.0,39.6875,0.0,1.0,0.0,0.0,1.0,0.0,39.6875,0.0,0.0,39.6875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,25.0,1.0,0.0,7.775,0.0,1.0,0.0,0.0,1.0,75.0,3.0,0.0,23.325000000000003,0.0,3.0,0.0,0.0,3.0,25.0,0.0,194.375,0.0,25.0,0.0,0.0,25.0,0.0,7.775,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.775,0.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,58.0,0.0,1.0,153.4625,1.0,0.0,0.0,0.0,1.0,58.0,0.0,1.0,153.4625,1.0,0.0,0.0,0.0,1.0,0.0,58.0,8900.825,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.4625,1.0,0.0,0.0,0.0,1.0,153.4625,0.0,0.0,0.0,153.4625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.0,0.0,0.0,135.6333,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,135.6333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4747.1655,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6333,0.0,0.0,0.0,135.6333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,868.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,41.0,0.0,1.0,19.5,1.0,0.0,0.0,0.0,1.0,82.0,0.0,2.0,39.0,2.0,0.0,0.0,0.0,2.0,0.0,41.0,799.5,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.0,0.0,0.0,0.0,1.0,19.5,0.0,0.0,0.0,19.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,37.0,0.0,1.0,29.7,0.0,1.0,1.0,0.0,0.0,37.0,0.0,1.0,29.7,0.0,1.0,1.0,0.0,0.0,0.0,37.0,1098.8999999999999,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,1.0,1.0,0.0,0.0,0.0,29.7,29.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.75,1.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,23.25,3.0,0.0,0.0,3.0,0.0,0.0,0.0,217.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,63.0,1.0,0.0,77.9583,1.0,0.0,0.0,0.0,1.0,63.0,1.0,0.0,77.9583,1.0,0.0,0.0,0.0,1.0,63.0,0.0,4911.372899999999,63.0,0.0,0.0,0.0,63.0,0.0,77.9583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9583,0.0,0.0,0.0,77.9583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,45.0,0.0,0.0,7.75,1.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,23.25,3.0,0.0,0.0,0.0,3.0,0.0,0.0,348.75,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,7.0,4.0,1.0,29.125,0.0,1.0,0.0,1.0,0.0,21.0,12.0,3.0,87.375,0.0,3.0,0.0,3.0,0.0,28.0,7.0,203.875,0.0,7.0,0.0,7.0,0.0,4.0,116.5,0.0,4.0,0.0,4.0,0.0,29.125,0.0,1.0,0.0,1.0,0.0,0.0,29.125,0.0,29.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,35.0,1.0,1.0,20.25,1.0,0.0,0.0,0.0,1.0,105.0,3.0,3.0,60.75,3.0,0.0,0.0,0.0,3.0,35.0,35.0,708.75,35.0,0.0,0.0,0.0,35.0,1.0,20.25,1.0,0.0,0.0,0.0,1.0,20.25,1.0,0.0,0.0,0.0,1.0,20.25,0.0,0.0,0.0,20.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,65.0,0.0,0.0,7.75,0.0,1.0,0.0,1.0,0.0,195.0,0.0,0.0,23.25,0.0,3.0,0.0,3.0,0.0,0.0,0.0,503.75,0.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.8542,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,23.5626,0.0,3.0,0.0,0.0,3.0,0.0,0.0,219.9176,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8542,0.0,0.0,7.8542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,16.0,0.0,0.0,9.5,0.0,1.0,0.0,0.0,1.0,48.0,0.0,0.0,28.5,0.0,3.0,0.0,0.0,3.0,0.0,0.0,152.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,19.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,57.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,152.95000000000002,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,728.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,33.0,0.0,0.0,8.6625,0.0,1.0,1.0,0.0,0.0,99.0,0.0,0.0,25.987499999999997,0.0,3.0,3.0,0.0,0.0,0.0,0.0,285.8625,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6625,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,30.0,0.0,0.0,9.5,0.0,1.0,0.0,0.0,1.0,90.0,0.0,0.0,28.5,0.0,3.0,0.0,0.0,3.0,0.0,0.0,285.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,22.0,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,1.0,66.0,0.0,0.0,23.6874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,173.7076,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,42.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,546.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,22.0,0.0,0.0,7.75,1.0,0.0,0.0,1.0,0.0,66.0,0.0,0.0,23.25,3.0,0.0,0.0,3.0,0.0,0.0,0.0,170.5,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,0.0,0.0,78.85,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,78.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2050.1,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85,0.0,0.0,0.0,78.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.0,1.0,0.0,91.0792,1.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,91.0792,1.0,0.0,1.0,0.0,0.0,19.0,0.0,1730.5048,19.0,0.0,19.0,0.0,0.0,0.0,91.0792,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0792,0.0,91.0792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,36.0,0.0,0.0,12.875,0.0,1.0,1.0,0.0,0.0,72.0,0.0,0.0,25.75,0.0,2.0,2.0,0.0,0.0,0.0,0.0,463.5,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.875,12.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,24.0,0.0,0.0,8.85,1.0,0.0,0.0,0.0,1.0,72.0,0.0,0.0,26.549999999999997,3.0,0.0,0.0,0.0,3.0,0.0,0.0,212.39999999999998,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.0,0.0,8.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,24.0,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,1.0,72.0,0.0,0.0,23.6874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,189.4992,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,27.7208,0.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,27.7208,0.0,1.0,1.0,0.0,0.0,0.0,0.0,776.1824,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7208,27.7208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,23.5,0.0,0.0,7.2292,0.0,1.0,1.0,0.0,0.0,70.5,0.0,0.0,21.6876,0.0,3.0,3.0,0.0,0.0,0.0,0.0,169.8862,0.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2292,7.2292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,2.0,151.55,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,151.55,1.0,0.0,0.0,0.0,1.0,2.0,4.0,303.1,2.0,0.0,0.0,0.0,2.0,2.0,151.55,1.0,0.0,0.0,0.0,1.0,303.1,2.0,0.0,0.0,0.0,2.0,151.55,0.0,0.0,0.0,151.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,30.5,0.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,30.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,854.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,50.0,0.0,1.0,247.5208,1.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,247.5208,1.0,0.0,1.0,0.0,0.0,0.0,50.0,12376.04,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.5208,1.0,0.0,1.0,0.0,0.0,247.5208,0.0,247.5208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.75,1.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,23.25,3.0,0.0,0.0,3.0,0.0,0.0,0.0,217.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,2.0,0.0,23.25,0.0,1.0,0.0,1.0,0.0,84.0,6.0,0.0,69.75,0.0,3.0,0.0,3.0,0.0,56.0,0.0,651.0,0.0,28.0,0.0,28.0,0.0,0.0,46.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,28.0,0.0,0.0,12.35,1.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,24.7,2.0,0.0,0.0,2.0,0.0,0.0,0.0,345.8,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,0.0,0.0,12.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,225.40000000000003,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.92,1.0,2.0,151.55,0.0,1.0,0.0,0.0,1.0,0.92,1.0,2.0,151.55,0.0,1.0,0.0,0.0,1.0,0.92,1.84,139.42600000000002,0.0,0.92,0.0,0.0,0.92,2.0,151.55,0.0,1.0,0.0,0.0,1.0,303.1,0.0,2.0,0.0,0.0,2.0,0.0,151.55,0.0,0.0,151.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,110.8833,1.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,110.8833,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3104.7324000000003,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.8833,0.0,110.8833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.0,1.0,0.0,108.9,1.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,108.9,1.0,0.0,1.0,0.0,0.0,17.0,0.0,1851.3000000000002,17.0,0.0,17.0,0.0,0.0,0.0,108.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.9,0.0,108.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,30.0,1.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,60.0,2.0,0.0,48.0,0.0,2.0,2.0,0.0,0.0,30.0,0.0,720.0,0.0,30.0,30.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,0.0,0.0,56.9292,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,56.9292,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1707.876,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9292,0.0,56.9292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,83.1583,1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,83.1583,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1995.7992,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.1583,0.0,83.1583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.0,2.0,2.0,262.375,1.0,0.0,1.0,0.0,0.0,18.0,2.0,2.0,262.375,1.0,0.0,1.0,0.0,0.0,36.0,36.0,4722.75,18.0,0.0,18.0,0.0,0.0,4.0,524.75,2.0,0.0,2.0,0.0,0.0,524.75,2.0,0.0,2.0,0.0,0.0,262.375,0.0,262.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,52.0,2.0,2.0,52.0,2.0,0.0,0.0,0.0,2.0,26.0,26.0,676.0,26.0,0.0,0.0,0.0,26.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,23.6874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,221.0824,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958,0.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,43.0,1.0,1.0,26.25,0.0,1.0,0.0,0.0,1.0,86.0,2.0,2.0,52.5,0.0,2.0,0.0,0.0,2.0,43.0,43.0,1128.75,0.0,43.0,0.0,0.0,43.0,1.0,26.25,0.0,1.0,0.0,0.0,1.0,26.25,0.0,1.0,0.0,0.0,1.0,0.0,26.25,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,26.0,0.0,0.0,7.8542,1.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,23.5626,3.0,0.0,0.0,0.0,3.0,0.0,0.0,204.20919999999998,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8542,0.0,0.0,0.0,7.8542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,24.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,48.0,2.0,0.0,52.0,2.0,0.0,0.0,0.0,2.0,24.0,0.0,624.0,24.0,0.0,0.0,0.0,24.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
